-1.392082835348954895e+01,5.051880287981414419e+00,6.367660041748739452e+00,7.213188782912556718e+00,1.438851122269375171e+00,-1.047707347805696720e+01,-2.412862523942426840e+00,-5.650337305334788951e+00,-2.060731601502475918e+00,3.806253424028027688e+00,-1.614005903800759967e+01,-2.361146058266993819e+01,8.799226069623014013e-01,2.034733622916650830e+01,1.078031384540740234e+01,7.798017939568425483e+00,-1.547510341174570669e+01,-2.529560789550364674e+01,-7.300217361080392209e-01,1.301715906821506863e+01,3.708135810583770819e+01,-8.457871853097319814e+00,-5.045887554903043792e+01,-1.095283295426770032e+01,1.474630754908933383e+01,8.046663546395809163e-01,7.893616439245918492e+00,9.476632052191821032e+00,6.765873970090083844e+00,7.776568551232752924e+00,-6.428441775830942007e-01,1.203810105189917046e+00,-1.498867077280147520e+01,-1.783036028309410526e+01,9.402298139567584201e-01,-1.874500917722004001e+00,-1.866273278815780046e+01,-3.017145635799119319e+00,2.375415681678824242e+01,1.242622683639319270e+01,4.443611286094384383e-03,6.538483002958725088e+00,2.343028315474692747e+01,3.128594077858038958e+01,2.768311200614687095e+01,2.617560703492489260e+00,-3.169218121015045497e+01,-6.309495603792250051e+00,1.964497821625105445e+01,3.180209432683749782e+00,-1.984892460397884051e+01,-8.176020171460748998e+00,2.234733349924431778e+01,7.798541953952204508e+00,-4.684056671259964055e+00,3.191862941749190341e+01,2.768341540725966965e+01,-1.295551981318033619e+00,-2.112690323290656025e+01,-3.711191039684317161e+01,-1.126632795067602899e+01,-8.661861960390352166e+00,-7.330732584990336420e+00,-3.539073901328547489e+00,-1.392082835348954895e+01,5.051880287981414419e+00,6.367660041748739452e+00
2.679145863827111285e+00,1.804169373578626079e+01,-1.334701860311170662e+01,-2.595747919336614018e+01,-3.101924903276469081e+00,1.493178617802937858e+01,1.300303752833122317e+01,-3.005404336034113832e+00,-3.026265352821285060e+00,-2.747552064358195878e+00,-1.966140386592957512e+01,6.653432701583264830e+00,2.142327410088501694e+01,2.146245002945068947e+01,4.290040980549239436e+00,-1.750778497987225180e+00,-2.328229153153511533e+00,8.378155324619781297e+00,1.137970133415472773e+01,-6.316507830085657638e+00,2.532020082308861220e+01,4.894283710569829360e+00,-2.504248297957666125e+01,-5.130466023654804530e+00,-1.827046646550989806e+00,-1.282896221306042683e+01,-3.216350556700058760e+00,-6.543553900679948576e+00,-1.351114804073857201e+01,-3.005729892270044612e+00,1.717121094321435493e+01,9.432040551641080128e+00,-4.047424972392650488e+01,-1.327783847537047457e+01,3.904256777431032788e+01,2.624494789929342886e+01,-4.007187485286427986e+00,2.711242676014482988e+00,9.662274336061848601e+00,1.014699256124017523e+01,-4.760042537925629702e+00,-1.614794355730004582e+01,-6.874606044033968466e+00,2.562590288443363562e+00,-7.004042899317934001e+00,-3.758696098967034516e+01,-3.024194838248959272e+01,2.711442330950738011e+01,1.861186511294030055e+01,-3.231275210181476609e+01,-7.263787449995891876e+00,8.418822662177502636e+00,2.068578473200967238e+01,5.643108291751383732e+00,-4.241951120292673849e+00,1.437834523601566161e+01,2.454362715392927896e+01,1.683558525366045444e+00,-2.963109536418657086e+01,-1.397408903802425861e+01,1.189904226067556436e+01,5.843947545678583211e+00,-1.509918346632672659e-01,-7.955803113491842105e+00,2.679145863827111285e+00,1.804169373578626079e+01,-1.334701860311170662e+01
1.546754158335934726e+01,7.474586176901504508e+00,-1.273772363083251591e+01,-2.446928716881972221e+01,-5.999699612302736185e+00,2.168789845117291293e+01,-3.585426483160536471e+00,-3.061312926121199496e+01,-2.244814707498122175e+00,1.339486730193503305e+01,-1.382929676867943769e+00,2.096218673331560112e+01,3.786166551491794152e+00,-4.671183757015327842e+00,-3.343226106348486937e-01,-7.075851115277738579e+00,-2.200335493588877256e+00,1.040863274008896511e+01,-2.083668109889684317e+00,-2.333560600928967332e+01,-6.169874611517062846e+00,9.614524193494627724e+00,1.887704879237009337e+01,-4.271711199776135004e+00,-1.811052450587574825e+01,-9.122991609814745217e+00,-3.212837503724306210e+00,-5.136168356281947567e+00,-6.475248028259997568e+00,-5.489230903098285097e+00,1.230307822788254768e+01,1.212410094144209793e+01,-3.739531018892235892e+01,-1.525244560683203687e+01,2.040515465002576789e+01,-2.638745161990277754e+00,-2.595464774939835095e+01,-7.896527961269205420e+00,7.161716788540843481e+00,1.914215439359694315e+01,-2.151116589526390843e+00,-1.063820980816541706e+01,-1.026873225982400939e+01,-3.526232623029336821e+00,1.424972708005402211e+00,-1.200340104845685829e+01,1.535504164857023213e+01,5.367965558116059555e+01,1.640219677010642840e+01,-3.235254457381695659e+01,2.026121113639035443e+01,2.214130381241133350e+01,-2.194537875512146741e+00,-8.926156971322658507e-01,-1.547641059540000974e+00,-2.367409932470743783e+01,-1.656302417558199025e+01,-1.683395629407415228e+01,-6.460446422711903836e+00,2.707245133521742275e+01,3.400026382204756459e+01,2.623119345451486595e+01,1.628468616379173284e+00,-4.039617635192405132e+00,1.546754158335934726e+01,7.474586176901504508e+00,-1.273772363083251591e+01
1.625852598237349511e+01,-8.819601527224971704e-01,1.087454516784589664e+01,1.883944231139283332e+01,1.550058645673778379e+01,1.761362735866259754e+01,-1.468588172142392523e+01,-2.750153757983790470e+01,7.815617169005673937e+00,1.819157059589809222e+01,4.726193993330833010e+00,4.897741793402075494e+00,-2.468843404859524782e+01,-1.605720595881942359e+01,-3.529794921886344028e+00,-1.917283140068334646e+01,-1.682519771303390144e-01,1.517490954884529764e+01,2.929073591071289506e+00,-1.398461866713174473e+01,-3.626292906655049819e+01,-1.812899247278839354e+01,1.313778012882474044e+01,-6.181965648317306439e+00,2.911839251861780831e+00,1.444835534982192371e+01,8.175538437200245312e+00,1.002354835035772140e+01,1.225823189698903803e+00,-4.303901100655867396e+00,9.653571734283357131e-01,2.104363542997030834e+01,7.513409306474598814e+00,5.905109346102813461e+00,2.152158908551231775e+01,-1.305870684027867767e-01,-2.112843073785099079e+01,8.804623655277602268e+00,8.293032156401253019e+00,3.693228463278439122e+00,-6.828981116348325386e+00,7.858264717800710564e+00,6.895196488628299036e+00,3.704831819549177396e+00,4.578329504023466612e+00,-7.968350689133793630e+00,2.347861469023781567e+00,2.073742709375132165e+00,-3.448825117643394833e-02,-6.381901755711790969e+00,2.064294437103765745e+01,-3.829000715233831897e+00,-1.513094408013992442e+01,-1.632747756334715916e-01,-1.677835053557786438e+01,-3.245977489418945083e+01,-1.996223955062987798e+01,-6.079780070524032354e+00,1.473457072372828236e+01,2.913944238226159555e+00,1.488594220297388304e+00,1.043425292317077968e+01,-1.333768185919625360e+01,-2.395145661346016475e+00,1.625852598237349511e+01,-8.819601527224971704e-01,1.087454516784589664e+01
7.877274685445687652e-01,-1.095886471477055579e+01,-6.473317111453665618e+00,9.836159538067219543e+00,2.352666919845580651e+01,2.056975522130715106e+01,1.971641039267701956e-01,-1.250485069544858874e+01,2.700816737398672451e+00,-5.755369969925165918e-01,1.739154031243744569e+00,6.827838763063828864e+00,-2.651766647408464905e+01,-4.339736990616758661e+00,1.883980575293089288e+01,-9.509603799315570427e+00,-4.180923353192438796e+00,7.579023083881903489e+00,1.049156827904754508e+01,2.455001052479320833e+01,-2.360547616312987707e+00,-8.923084563892970777e+00,2.024599422730058862e+01,1.019696198388478336e+01,2.454964451419034965e+00,1.850427961569113933e+01,7.409300199448978219e+00,-1.651950608339048188e+01,-1.140882021463533214e+01,1.255831788655062731e+00,-1.512630242725136398e+01,-2.821218830661465837e+00,-3.611576165191172194e+00,5.361545071833813125e-01,2.936368128617145956e+01,1.404728081521679606e+01,-6.150787063125568999e+00,1.347688563547810148e+01,3.667093466721285111e+00,3.595638833892405017e-01,3.512702956405959753e-01,8.378971629963780643e+00,-7.111087327344634446e+00,-1.522959159736121393e+01,-9.698184596951044512e+00,-2.660174430188165218e+01,-2.037160561990253171e+01,-1.084586717946667633e+01,7.236853911281386331e+00,-3.200460591830895929e+00,-1.571902002275134791e+01,-2.344471154275533564e+01,1.646646378885811401e+01,2.304752003935727700e+01,-2.021277578141692643e+01,-9.245131928182015457e+00,2.124434789331756690e+01,2.178546431616633328e+01,1.920630052871662130e+01,-6.196786750578498371e+00,-3.399073528101936859e-01,6.691573243862892539e+00,-3.664665449399979025e+01,-2.672657802281692696e+01,7.877274685445687652e-01,-1.095886471477055579e+01,-6.473317111453665618e+00
2.111946372142082140e+01,6.525738303227047510e+00,-5.450146093749026477e-01,-4.278831545307228978e+00,-1.800455468466400788e+01,-2.660974637374248886e+01,-1.687208554153793472e+01,-8.255004875757073535e+00,-4.005882946598440242e+00,9.814464110293869226e+00,3.534776150935656602e+01,9.752573169300344347e+00,-3.274885914170656065e+01,-1.554577274285394495e+00,1.799867725763360937e+01,1.361626349902369526e-01,3.642919827571377667e+00,-6.441587427391463727e+00,-1.391600174026467052e+01,2.680768428200582321e+01,3.039501859781458748e+01,3.423996063249797217e+00,3.312038097422780325e+00,-7.789583210391160861e+00,-2.676320041674025418e+01,3.216193977585559693e-01,-6.769566218708149563e-01,-1.811636496219888315e+01,6.473641922928956127e+00,1.526238096321239368e+01,1.180196691243624141e+00,5.017408628875568155e+00,-9.562057399985658179e+00,-9.401477219554637443e+00,-1.911649653038605123e-01,-7.822593290502206642e+00,4.762614569173813095e+00,-2.397984893618421154e-02,-1.386436456110609505e+01,-7.833512726528257808e+00,-8.701390735629239259e+00,-5.739117788287343203e+00,-1.989941101705196402e+01,-1.174784227926400249e+01,1.127734780148989380e+01,4.042937218663363197e+00,1.643951886593560374e+01,2.190780288930669784e+01,5.889145594630927683e+00,-2.023828296959029771e+01,-2.309945204917236339e+01,-6.349339479700636169e+00,3.447472353287101043e+01,2.760112696269175458e+01,-2.450174388793410429e+00,1.195854918184089399e-01,1.650436569429254519e+01,9.195244794737988059e+00,-9.730177776359258957e+00,-9.573510737246309077e+00,8.274909449816725271e-02,1.197610270592953263e+01,-7.869434182124830812e+00,-1.294756073778025041e-01,2.111946372142082140e+01,6.525738303227047510e+00,-5.450146093749026477e-01
2.782922824077154189e+01,1.529461371468057251e+01,1.083774834893482009e+01,-2.407259343327829981e+00,-2.260648159240464139e+01,-1.803582038796429643e+01,-9.183015597603333191e+00,-7.445736348710044972e+00,-2.262141597333638998e+01,-1.191445023155690563e-01,2.444708642128959752e+01,-1.294309627486885361e+01,-5.686642586438500402e+00,3.110592984498070024e+01,1.567506733208509395e+01,-4.821541826788033447e+00,-7.084707161178129819e-01,-1.792001491649261169e+01,-3.287203765822818724e+01,-2.386639741388982827e+00,1.425406200156135839e+00,-6.149965151177632094e+00,-5.563246673364940165e+00,-5.202727949402952135e+00,-1.209051387068596561e+01,-4.630842327716615969e+00,-3.552112018098823043e+00,7.052149475544977619e+00,1.360758336411700675e+01,4.442428456280396176e-01,3.814379783457383155e+00,-5.768360371898932470e+00,-4.633947447127657604e-01,2.448691553328579573e+01,5.503907045838726475e+00,3.552524421306735292e-01,2.375152863324834840e+01,-1.661827916372641489e+00,-2.140968074225676432e+01,-5.166721879848681809e+00,1.170148660440306543e+01,1.197102809364469778e+01,-1.415085547036362357e+00,1.468150751072980853e+01,1.559351630811188016e+01,1.475063310940830874e+00,1.119730069116418392e+01,-6.324542400451980129e-01,-2.926783626747986311e+00,2.940569465110764114e+00,7.470330777636537967e+00,7.215328056357547482e+00,1.835693613121765821e+01,-4.354157223418340550e+00,-1.900249315273187989e+01,-1.180563634436711951e+01,4.327866889093582969e+00,4.877990336649341785e+00,-1.930088969499388796e+01,-2.359465563032872737e+01,-2.939091587907547165e+01,-6.551671546569110660e+00,1.325380730230811466e+01,1.969768329331841272e+01,2.782922824077154189e+01,1.529461371468057251e+01,1.083774834893482009e+01
-3.105312259062132441e+01,-2.243726958866446353e+01,-4.041437675953841513e+00,1.776235535684751454e-01,-4.233265182708464636e+00,1.662691981656309537e+01,8.400489368988569794e+00,1.101882282846613492e-01,2.091526905066953645e+01,2.853505925995364123e+01,6.724842160996246321e+00,-2.105363067789875942e+01,1.742228016129716650e+01,2.433789323844704455e+01,-2.923206723450961775e+00,-1.012379399504160205e+01,-5.897487667757436824e+00,4.453407886206257160e+00,-1.743640155040181483e+01,-1.112415949823269301e+01,-9.628740789308452008e+00,-6.635255693157655621e+00,-4.238029666256350581e+00,1.404482249332368227e+01,2.651884192505583115e+01,1.122786805397461052e+01,-9.744971262223469211e+00,-4.221870980882659552e+00,-2.372635477016203254e+00,1.189939049185795383e+01,2.992808873087988175e+01,-6.876383358862899087e+00,-1.845948031506545206e+01,-6.698052132394901825e+00,-4.081059016672258899e+00,6.116338985190811428e+00,-6.420790790716010221e+00,-1.277632437288480816e+01,9.025945028294845685e+00,1.146981260050901064e+01,6.414446567495940776e+00,-8.698648573044497567e+00,-1.290534133698694674e+01,1.545669958588863224e+01,1.255994347872298889e+01,1.547686115981802057e+00,2.393129018788813678e+00,-3.737097789731998176e+01,-3.924963018473036414e+01,1.077528052592385421e+01,2.439789098664218159e+01,1.100716515914623272e+00,-1.581358781115053347e+00,-9.079494638543955887e+00,-8.751705528553626934e+00,2.064859658676470033e+00,2.107074033311936034e+01,2.724141367168529015e+01,6.624237360181123080e+00,-2.976052781519398671e+00,-1.461513801586526284e+01,-5.925528376856750157e-01,5.237658384270815759e+00,-2.652151365581597275e+01,-3.105312259062132441e+01,-2.243726958866446353e+01,-4.041437675953841513e+00
-2.421877092283507338e+01,-2.365244471405191362e+01,5.283350045095572156e+00,1.867144764131213819e+01,5.500324094877662162e-02,1.283805812653963585e+01,-2.295850831915585033e+00,-1.613831329471983622e+01,3.021962542070725277e+01,2.851950052430331084e+01,3.235509920178728294e+00,-1.537746342485742623e+01,-4.425387492311388726e+00,-9.432389437199079296e+00,-1.462593290924546174e+01,-6.173534319192887310e+00,8.521119170297705381e+00,5.092625291122147502e+01,2.464327931306010910e+01,6.012972201710320874e+00,1.048654950916727557e-01,-1.119856407357633188e+01,-2.278776948320012252e+01,8.478247636962901623e+00,3.647759988449033841e+01,2.078060458048326709e+01,-1.460367367203496158e+01,-2.171073476987624673e+01,-7.821932942499490338e+00,1.509462485710630730e+01,7.059789763609572333e+00,-1.646240019059261073e+01,-1.118969341490371505e+01,-1.640456155591872545e+01,-1.361431423277350916e+01,-8.035866948375005592e+00,-3.799750749770348079e+01,-2.371906609424854651e+01,2.203857947567560416e+01,1.428575128019380003e+01,-5.438127845171197627e+00,-1.551755463312399286e+01,-9.332955953657563697e+00,2.148415824937986329e+00,1.931841212037229027e+00,5.529259350064622325e+00,2.777554336955801162e+01,-7.065760843439703454e-01,-2.343550727820335311e+01,4.382109474108425218e+00,8.707959114098505538e+00,-3.250057425077132578e+00,-8.151355683511321004e-01,-4.935079226683479092e+00,-1.252319667311162377e+01,-7.214989240051899344e+00,1.169583472446967143e+00,2.673256019559511643e+00,6.379190633254960829e+00,1.956532572693612337e+01,9.348527418159299884e+00,4.575309617043600952e+00,1.217438976920736771e+01,-1.455154034059431467e+01,-2.421877092283507338e+01,-2.365244471405191362e+01,5.283350045095572156e+00
1.055146590008864571e+01,1.322197141402411180e+00,-2.448515557303048595e+00,1.401972790800669344e+01,7.939950680915241144e+00,7.734447532918106383e+00,5.419454222302185542e+00,-1.962798064169054157e+01,-2.890776964522014936e+00,-6.234286857107376179e-01,-2.765455122436719648e+00,-1.559912979556780144e+01,-3.016708011047298754e+01,-2.775667507708937976e+01,-7.990334862543623906e+00,4.623772417947202840e+00,1.501031308723579194e+01,3.788536373612285502e+01,-3.044922814383438592e+00,-1.104312789628863456e+01,5.842993865448526059e+00,-6.240072215499701258e+00,-2.950726559057977738e+01,-2.453030047578780071e+00,2.592892603414812669e+01,2.224930172913654403e+01,-7.256082085642882262e+00,-2.504797164937389198e+01,-4.202665622620087582e+00,1.952177214582640374e+01,-1.529631250696548683e+01,-1.188178984309800157e+01,2.006899153286642346e+01,1.964130563139618602e+01,1.008230190108376689e+01,-1.482185578446435059e+00,-7.989341345951100237e+00,-1.998818200366319786e+01,-1.546439993106752020e+01,1.429346320658833669e+01,1.147713272425282582e+01,-2.001482661593470169e+01,-7.185183446789073614e+00,3.789140216495404445e+00,-1.938181306051230735e+00,-1.491988573076442393e+00,2.624524856220796920e+01,2.911549222189908548e+01,1.419310550349147348e+01,8.137740306547067703e-01,-5.450040989740667641e+00,1.927857468086277670e+00,2.565138029602639236e+01,1.886718045371822328e+01,-1.792472076077989129e+01,-1.671675445403805682e+01,-1.538262574997070153e+01,-1.597477181791581913e+01,7.022443606116386405e-01,6.179678435440649764e-03,-1.662687583445416095e+01,-1.484127286441078653e+01,1.441727193159541365e+01,1.497221224074904633e+01,1.055146590008864571e+01,1.322197141402411180e+00,-2.448515557303048595e+00
